P2_F9;200414_NB501473_A_L1-4_AIMI-219;SPY190505_09;nouvellecaledonie;teleo;LotA
P2_F10;200414_NB501473_A_L1-4_AIMI-219;SPY190505_10;nouvellecaledonie;teleo;LotA
P2_F11;200414_NB501473_A_L1-4_AIMI-219;SPY190505_11;nouvellecaledonie;teleo;LotA
P2_F12;200414_NB501473_A_L1-4_AIMI-219;SPY190505_12;nouvellecaledonie;teleo;LotA
P2_G1;200414_NB501473_A_L1-4_AIMI-219;SPY190506_01;nouvellecaledonie;teleo;LotA
P2_G2;200414_NB501473_A_L1-4_AIMI-219;SPY190506_02;nouvellecaledonie;teleo;LotA
P2_G3;200414_NB501473_A_L1-4_AIMI-219;SPY190506_03;nouvellecaledonie;teleo;LotA
P2_G4;200414_NB501473_A_L1-4_AIMI-219;SPY190506_04;nouvellecaledonie;teleo;LotA
P2_G5;200414_NB501473_A_L1-4_AIMI-219;SPY190506_05;nouvellecaledonie;teleo;LotA
P2_G6;200414_NB501473_A_L1-4_AIMI-219;SPY190506_06;nouvellecaledonie;teleo;LotA
P2_G7;200414_NB501473_A_L1-4_AIMI-219;SPY190506_07;nouvellecaledonie;teleo;LotA
P2_G8;200414_NB501473_A_L1-4_AIMI-219;SPY190506_08;nouvellecaledonie;teleo;LotA
P2_G9;200414_NB501473_A_L1-4_AIMI-219;SPY190506_09;nouvellecaledonie;teleo;LotA
P2_G10;200414_NB501473_A_L1-4_AIMI-219;SPY190506_10;nouvellecaledonie;teleo;LotA
P2_G11;200414_NB501473_A_L1-4_AIMI-219;SPY190506_11;nouvellecaledonie;teleo;LotA
P2_G12;200414_NB501473_A_L1-4_AIMI-219;SPY190506_12;nouvellecaledonie;teleo;LotA
P2_H1;200414_NB501473_A_L1-4_AIMI-219;SPY190507_01;nouvellecaledonie;teleo;LotA
P2_H2;200414_NB501473_A_L1-4_AIMI-219;SPY190507_02;nouvellecaledonie;teleo;LotA
P2_H3;200414_NB501473_A_L1-4_AIMI-219;SPY190507_03;nouvellecaledonie;teleo;LotA
